cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,state,tipping,vpi,winstate_inc,winstate_chal,winstate_3rd,voteshare_inc,voteshare_chal,voteshare_3rd,voteshare_other,voteshare_inc_hi,voteshare_chal_hi,voteshare_3rd_hi,voteshare_other_hi,voteshare_inc_lo,voteshare_chal_lo,voteshare_3rd_lo,voteshare_other_lo,margin,margin_hi,margin_lo,win_EC_if_win_state_inc,win_EC_if_win_state_chal,win_state_if_win_EC_inc,win_state_if_win_EC_chal,timestamp,simulations
2020,President,polls-plus,6/18/2020,Trump,Biden,,Kentucky,0.0001,0.0082739,0.972775,0.027225,,59.704,39.08545,,1.210543,66.09528,45.57149,,1.88678,53.2214,32.66881,,0.6192924,20.61855,33.40196,7.653851,0.2440441,0.9963269,0.999579,0.0357166,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Kansas,0.0001375,0.0157912,0.913275,0.086725,,55.52018,42.67116,,1.808655,61.54893,48.73157,,2.834672,49.47153,36.67647,,0.9173342,12.84902,24.8182,0.7937489,0.2599162,0.9985586,0.9994737,0.1140299,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Iowa,0.00415,0.3760961,0.628925,0.371075,,50.88363,47.75106,,1.365312,57.20961,54.12036,,2.131549,44.52712,41.41717,,0.6967569,3.132564,15.76819,-9.570595,0.375959,0.9970356,0.9955789,0.4871618,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Indiana,0.0003375,0.0162833,0.889375,0.110625,,54.85841,43.67566,,1.465936,60.76691,49.58103,,2.29096,48.9715,37.78943,,0.7469674,11.18275,22.95412,-0.5847931,0.2668447,0.9984181,0.9992632,0.1454342,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Illinois,0.0049125,0.1246363,0.019725,0.980275,,38.40928,60.0523,,1.538416,44.78095,66.31729,,2.405854,32.16506,53.67879,,0.7830844,-21.64302,-8.905167,-34.14068,0.8301648,0.7713397,0.0689474,0.9956219,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Idaho,0.0001,0.016989,0.9808,0.0192,,62.13823,34.74036,,3.121405,69.91469,42.57334,,4.929395,54.30438,27.0128,,1.562033,27.39786,42.80507,11.90053,0.2417669,0.9804688,0.9984211,0.0247877,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Hawaii,0.0004625,0.1452823,0.0078,0.9922,,29.41154,68.96304,,1.625416,38.41937,77.69307,,2.543876,20.73585,59.92489,,0.8263767,-39.55151,-21.5304,-56.9663,0.5705128,0.762044,0.0187368,0.9955889,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Georgia,0.0194625,0.6465948,0.57765,0.42235,,50.35647,48.84917,,0.7943549,55.34634,53.82116,,1.231405,45.38256,43.86863,,0.4097781,1.507295,11.45529,-8.411589,0.4055224,0.992009,0.9863158,0.5516821,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Florida,0.237625,3.322783,0.3101,0.6899,,47.48706,51.68128,,0.8316621,53.14764,57.28484,,1.29,41.85825,46.02023,,0.4286456,-4.194216,7.110123,-15.41227,0.7326669,0.9845268,0.9566316,0.8943644,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,District of Columbia,0,0,0,1,,5.937804,90.52264,,3.539555,10.13066,94.83556,,5.600384,2.117992,85.82716,,1.765357,-84.58484,-75.99718,-92.47391,,0.75945,0,1,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Delaware,0.0001125,0.0329116,0.003975,0.996025,,37.41237,61.42751,,1.160123,42.78963,66.73061,,1.807131,32.10493,56.06239,,0.5940145,-24.01514,-13.30584,-34.61915,0.9685535,0.7623554,0.0162105,0.9998354,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Connecticut,0.0019625,0.1719965,0.03095,0.96905,,39.55217,59.52829,,0.9195341,46.21297,66.12413,,1.42821,32.95966,52.9016,,0.4730027,-19.97612,-6.68611,-33.14605,0.8764136,0.7797843,0.1142105,0.9949964,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Colorado,0.0237125,1.152352,0.1246,0.8754,,43.69787,54.39299,,1.909142,49.76342,60.4527,,2.994221,37.63806,48.34396,,0.9670869,-10.69512,1.350254,-22.74961,0.904695,0.8543237,0.4746316,0.9847587,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,California,0.002425,0.0243353,0.005075,0.994925,,34.66726,63.4284,,1.904338,40.94736,69.63885,,2.986594,28.48817,57.11288,,0.9647102,-28.76114,-16.23694,-41.10495,0.7044335,0.7618414,0.0150526,0.9980578,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Arkansas,0.00075,0.0896813,0.8995,0.1005,,56.05471,42.30635,,1.638945,62.96994,49.23363,,2.565349,49.14184,35.41918,,0.833103,13.74836,27.486,-0.0397015,0.2629516,0.9900498,0.9958947,0.1310159,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Arizona,0.047425,2.394518,0.40345,0.59655,,48.19813,50.38906,,1.412815,54.20177,56.37202,,2.206784,42.17061,44.39465,,0.7204809,-2.190928,9.761328,-14.17018,0.5572562,0.9778309,0.9466316,0.7680888,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Alaska,0.0017375,0.7649585,0.803975,0.196025,,53.92828,43.5334,,2.538318,61.85307,51.47911,,3.996943,45.98023,35.59268,,1.276984,10.39489,26.18289,-5.394983,0.2883485,0.970412,0.9761053,0.2504773,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/18/2020,Trump,Biden,,Alabama,0.0003875,0.0252601,0.9694,0.0306,,59.36592,39.82721,,0.8068737,65.57751,46.08202,,1.251064,53.10896,33.62846,,0.4161139,19.53871,31.9465,7.035072,0.2444037,0.9812092,0.9975789,0.0395352,11:46:38 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Wyoming,0,0,0.99645,0.00355,,67.94585,28.60376,,3.450394,75.2948,36.03706,,5.442166,60.43917,21.36778,,1.721245,39.34209,53.81512,24.61259,0.235787,0.9366197,0.9990433,0.004366,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Wisconsin,0.08835,4.119053,0.20595,0.79405,,45.79235,53.17084,,1.036808,51.588,58.99118,,1.60737,39.97112,47.37926,,0.5324308,-7.378493,4.193281,-19.02009,0.8554261,0.9228638,0.749123,0.9622164,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,West Virginia,5E-05,0.009275,0.990625,0.009375,,65.33684,32.80807,,1.85509,72.88203,40.51532,,2.899091,57.56962,25.29728,,0.9403174,32.52876,47.56733,17.07382,0.2372745,0.9866667,0.9994685,0.0121459,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Washington,0.0018,0.0706425,0.0136,0.9864,,37.11587,60.64077,,2.243358,43.58047,67.04501,,3.515033,30.78643,54.13277,,1.13186,-23.5249,-10.60304,-36.16446,0.8658088,0.7702504,0.0500691,0.9976365,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Virginia,0.0208625,0.7051868,0.0689,0.9311,,43.53839,55.42522,,1.036391,48.64618,60.53135,,1.606715,38.45047,50.31435,,0.5322214,-11.88683,-1.678484,-22.06839,0.9633527,0.8153797,0.2822366,0.9968815,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Vermont,0.00015,0.0659973,0.007625,0.992375,,30.81965,66.4306,,2.74975,39.21217,74.67325,,4.321909,22.64743,58.0462,,1.380147,-35.61095,-18.90658,-51.93857,0.7409836,0.7654365,0.0240247,0.9974067,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Utah,0.0004375,0.0520128,0.919,0.081,,55.8306,40.83643,,3.332976,62.68766,47.72356,,5.253904,48.90874,33.98804,,1.664298,14.99417,28.54253,1.334465,0.2545158,0.983642,0.9945785,0.1046187,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Texas,0.0110125,0.1665916,0.6855,0.3145,,51.61584,47.38762,,0.9965494,57.36376,53.16739,,1.544081,45.84685,41.62222,,0.5121802,4.228223,15.73204,-7.304075,0.3424508,0.9984897,0.9981928,0.4123363,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Tennessee,0.00075,0.0423232,0.924575,0.075425,,57.13613,41.74243,,1.121439,63.85229,48.52111,,1.740537,50.35843,35.03238,,0.5749314,15.39369,28.78817,1.851843,0.2531704,0.985416,0.9953226,0.0975938,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,South Dakota,0.0002625,0.0948883,0.936175,0.063825,,59.08511,39.40409,,1.5108,67.00719,47.56144,,2.354558,50.9828,31.45707,,0.769465,19.68102,35.50413,3.415609,0.2493391,0.9717979,0.9925587,0.0814431,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,South Carolina,0.0010625,0.0676027,0.848125,0.151875,,53.93345,45.16103,,0.9055179,59.39443,50.68608,,1.401248,48.41442,39.69076,,0.4663199,8.77242,19.69638,-2.28089,0.2766102,0.9960494,0.997555,0.1986344,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Rhode Island,0.0011125,0.3383733,0.033475,0.966525,,37.10042,61.43912,,1.460461,45.22739,69.46075,,2.274963,29.07475,53.31338,,0.7443982,-24.3387,-8.108604,-40.39461,0.798357,0.7809679,0.1136388,0.9911368,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Pennsylvania,0.1916875,4.341218,0.210175,0.789825,,46.35703,52.88943,,0.7535446,51.65906,58.14573,,1.163184,41.0922,47.59555,,0.3894882,-6.532397,4.063927,-17.05988,0.8772451,0.9326433,0.7839906,0.967239,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Oregon,0.009875,0.6659959,0.09235,0.90765,,41.14717,56.41905,,2.433777,48.52087,63.81379,,3.818264,33.79192,49.04724,,1.225404,-15.27188,-0.5754833,-29.97073,0.7317271,0.8119594,0.2873392,0.9676985,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Oklahoma,8.75E-05,0.0082308,0.9885,0.0115,,62.72536,36.06023,,1.214407,69.32063,42.72327,,1.886994,56.04245,29.46645,,0.6214969,26.66513,39.81714,13.34761,0.2376581,0.9782609,0.998937,0.014772,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Ohio,0.035375,0.8866567,0.47945,0.52055,,49.27413,49.69733,,1.028535,54.87695,55.35362,,1.594362,43.6408,44.08287,,0.5282717,-0.4231995,10.76791,-11.68599,0.4865992,0.9962059,0.9920272,0.6809244,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,North Dakota,5E-05,0.0191209,0.97775,0.02225,,60.32223,36.95806,,2.719707,67.22414,43.92314,,4.273971,53.32709,30.12676,,1.365454,23.36417,37.00979,9.522907,0.2402966,0.9898877,0.9990433,0.0289203,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,North Carolina,0.0509875,1.451656,0.440225,0.559775,,48.93582,50.2393,,0.8248754,54.43847,55.74348,,1.274873,43.39439,44.73228,,0.4255922,-1.303481,9.677734,-12.34272,0.513601,0.9832969,0.9614117,0.7227456,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,New York,0.0023,0.042191,0.0081,0.9919,,36.18532,62.70976,,1.104918,42.42982,68.9707,,1.714529,29.92245,56.46127,,0.5666419,-26.52444,-14.05071,-39.0265,0.7654321,0.7658786,0.0263633,0.9975052,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,New Mexico,0.0113125,1.979071,0.092025,0.907975,,42.63376,55.52545,,1.840793,48.86381,61.74529,,2.876424,36.42924,49.2666,,0.933242,-12.89169,-0.4553375,-25.25739,0.9024721,0.8291528,0.3531413,0.9885435,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,New Jersey,0.0079,0.2879771,0.0472,0.9528,,39.85827,59.28718,,0.8545443,46.94686,66.37256,,1.321355,32.76443,52.19557,,0.4405875,-19.42891,-5.268669,-33.59879,0.7155721,0.7853432,0.1436165,0.9825362,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,New Hampshire,0.0226875,4.203055,0.2907,0.7093,,46.38203,52.53802,,1.079947,53.68829,59.83117,,1.675244,39.10622,45.25009,,0.5541059,-6.155988,8.409863,-20.70536,0.6832646,0.9461088,0.8445838,0.8811673,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Nevada,0.0411625,4.781812,0.210525,0.789475,,45.43865,52.80472,,1.756624,51.49561,58.76624,,2.743226,39.46065,46.74799,,0.8915553,-7.366071,4.710833,-19.25975,0.8038238,0.9137718,0.7195705,0.9472475,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Nebraska,1.25E-05,0.002115,0.9727,0.0273,,58.51208,39.61034,,1.877569,64.47704,45.60255,,2.938076,52.50834,33.67479,,0.9503255,18.90174,30.768,6.975832,0.2416213,0.9945055,0.9993622,0.0356498,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,NE-3,1.25E-05,0.0062631,0.998575,0.001425,,71.96075,25.6694,,2.369846,79.12808,33.00188,,3.716385,64.54711,18.58149,,1.194003,46.29135,60.48918,31.66289,0.2354355,0.9298246,0.9996811,0.0017398,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,NE-2,0.007,3.29921,0.3853,0.6147,,47.93648,50.67732,,1.386199,54.17908,56.85609,,2.157739,41.73138,44.43092,,0.7073586,-2.74084,9.700827,-15.09627,0.5491176,0.9595331,0.8996492,0.7744805,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,NE-1,0.0001875,0.0878887,0.91465,0.08535,,56.62199,41.46185,,1.916158,63.67182,48.52819,,2.995938,49.55408,34.43671,,0.9705205,15.16013,29.21746,1.031805,0.2554802,0.9818395,0.9936218,0.1100351,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Montana,0.000425,0.1171301,0.881625,0.118375,,55.16821,42.24996,,2.581833,62.14202,49.29579,,4.054276,48.084,35.2899,,1.297994,12.91825,26.79954,-1.176729,0.264625,0.9841605,0.9920272,0.1529725,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Missouri,0.0008875,0.0453523,0.8352,0.1648,,53.87527,44.65347,,1.471262,60.01913,50.80341,,2.292024,47.69601,38.54474,,0.7497807,9.221798,21.47137,-3.104258,0.2807112,0.9956007,0.9969172,0.2154417,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Mississippi,0.002125,0.2500543,0.862725,0.137275,,55.08546,44.1083,,0.806246,61.50149,50.6695,,1.245684,48.53738,37.66584,,0.4161697,10.97716,23.83852,-2.121099,0.2684227,0.9730468,0.9846923,0.1753931,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Minnesota,0.0846375,3.934943,0.2056,0.7944,,45.71674,52.79686,,1.486407,51.35472,58.4364,,2.315951,40.0873,47.16447,,0.7573249,-7.080116,4.133442,-18.28589,0.8205253,0.9137084,0.7173381,0.9530906,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Michigan,0.0465875,1.314295,0.12375,0.87625,,44.46237,54.33565,,1.201984,49.99549,59.81006,,1.867425,38.96678,48.83835,,0.6152809,-9.873278,1.126148,-20.82307,0.9628283,0.8639943,0.506644,0.9940912,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Massachusetts,0.0005875,0.0254742,0.00845,0.99155,,33.82338,64.66744,,1.509184,41.25983,72.0583,,2.352,26.44436,57.20198,,0.7686611,-30.84406,-15.97953,-45.56705,0.7514793,0.7659473,0.0270012,0.9972426,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Maryland,0.0004,0.019529,0.003525,0.996475,,35.2993,63.32911,,1.371586,40.9934,68.99886,,2.134691,29.66571,57.62118,,0.700067,-28.0298,-16.66787,-39.2945,0.7234042,0.7632906,0.010843,0.9987198,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Maine,0.0041375,0.7736536,0.17485,0.82515,,44.01719,54.58194,,1.400875,51.37111,61.90691,,2.178988,36.67577,47.24301,,0.7152869,-10.56475,4.112864,-25.22029,0.7529311,0.8711143,0.5597959,0.9438335,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,ME-2,0.003725,1.470817,0.543725,0.456275,,49.86659,48.61641,,1.516993,57.75925,56.61735,,2.364363,41.90016,40.74015,,0.772546,1.250182,17.01004,-14.65614,0.3985471,0.9575366,0.9214415,0.5736796,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,ME-1,0.00045,0.1581392,0.05305,0.94695,,38.7612,59.94225,,1.296558,47.01115,68.08075,,2.01641,30.62656,51.70451,,0.6625941,-21.18105,-4.68927,-37.43878,0.8063148,0.7935477,0.1818858,0.9867052,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Louisiana,0.0015375,0.1076949,0.9002,0.0998,,57.00379,42.16945,,0.8267632,64.38772,49.57059,,1.277832,49.57837,34.80045,,0.4265468,14.83434,29.54485,0.0169411,0.2580538,0.9709419,0.9877751,0.1272363,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Kentucky,6.25E-05,0.0046094,0.9741,0.0259,,59.69077,39.09201,,1.217212,66.07421,45.59057,,1.891413,53.18587,32.70831,,0.622901,20.59876,33.34864,7.630905,0.2412227,0.992278,0.9991496,0.0337459,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Kansas,0.000125,0.0145815,0.914375,0.085625,,55.49442,42.68011,,1.825473,61.45679,48.65939,,2.852147,49.48745,36.70854,,0.9256587,12.81431,24.67768,0.9173508,0.2570882,0.9988321,0.9995748,0.1123002,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Iowa,0.0043125,0.3883805,0.626625,0.373375,,50.84799,47.77583,,1.37618,57.14056,54.09641,,2.141937,44.534,41.46005,,0.7023594,3.072164,15.65521,-9.532442,0.3739477,0.9975895,0.9963857,0.4890851,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Indiana,0.0003875,0.0192941,0.8866,0.1134,,54.83852,43.68176,,1.479717,60.70878,49.6226,,2.305382,48.878,37.81898,,0.7539933,11.15676,22.86681,-0.6709919,0.2649447,0.997575,0.9988307,0.1485409,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Illinois,0.0059125,0.1489178,0.019125,0.980875,,38.38859,60.05663,,1.554783,44.69131,66.3483,,2.424213,32.12322,53.7463,,0.7913388,-21.66804,-9.105749,-34.17829,0.8261438,0.7730598,0.067184,0.9956669,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Idaho,0.0001125,0.0210744,0.980575,0.019425,,62.04103,34.80143,,3.157545,69.75839,42.59539,,4.973489,54.19378,27.17163,,1.579047,27.23961,42.46556,11.69223,0.2394259,0.979408,0.9982991,0.0249811,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Hawaii,0.0001875,0.0602499,0.008375,0.991625,,29.44837,68.90857,,1.643062,38.34616,77.62625,,2.563717,20.7405,60.01268,,0.8352146,-39.46021,-21.68103,-56.84647,0.641791,0.7649817,0.0228553,0.9960608,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Georgia,0.0191,0.6297883,0.584425,0.415575,,50.41151,48.78931,,0.7991806,55.3674,53.80396,,1.234616,45.41092,43.81952,,0.4125948,1.622193,11.54005,-8.381317,0.3978697,0.9929014,0.9887318,0.5418048,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Florida,0.234475,3.276265,0.3122,0.6878,,47.5041,51.66997,,0.8259286,53.09503,57.27629,,1.276524,41.89805,46.0836,,0.4261246,-4.165868,7.003584,-15.37691,0.7223735,0.9854609,0.9589667,0.8899977,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,District of Columbia,0,0,2.5E-05,0.999975,,5.967486,90.4603,,3.572212,10.13352,94.77113,,5.63758,2.115076,85.70488,,1.780254,-84.49281,-75.86124,-92.39124,0,0.761569,0,0.9999672,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Delaware,0.000175,0.0527828,0.004325,0.995675,,37.43329,61.3949,,1.17181,42.78551,66.70715,,1.819882,32.13556,56.07144,,0.6001753,-23.96161,-13.29281,-34.56498,0.9653179,0.7647325,0.0177527,0.9998031,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Connecticut,0.002375,0.2070972,0.0339,0.9661,,39.59407,59.4781,,0.9278358,46.29234,66.09468,,1.436247,32.96782,52.79941,,0.4775724,-19.88403,-6.502918,-33.12229,0.850295,0.783097,0.1225683,0.9934018,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Colorado,0.02635,1.285678,0.1255,0.8745,,43.72154,54.34906,,1.929396,49.70488,60.31136,,3.016908,37.78995,48.34093,,0.9770634,-10.62753,1.330275,-22.45955,0.9,0.8569754,0.4802806,0.9840462,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,California,0.0029,0.0288571,0.0054,0.9946,,34.6886,63.3935,,1.917903,40.95413,69.56699,,2.998702,28.55634,57.10718,,0.9713831,-28.7049,-16.22527,-40.98035,0.7685185,0.7644531,0.0176464,0.9983587,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Arkansas,0.0005625,0.0698455,0.897325,0.102675,,56.06902,42.28754,,1.643438,62.99161,49.25382,,2.564312,49.08373,35.37765,,0.8354018,13.78149,27.55362,-0.1482525,0.2606358,0.9870952,0.9944722,0.1330795,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Arizona,0.0489,2.480558,0.407175,0.592825,,48.20978,50.37231,,1.417916,54.16039,56.31167,,2.207775,42.29172,44.41964,,0.7231811,-2.162531,9.711311,-13.99267,0.5481672,0.9784928,0.9490805,0.7616781,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Alaska,0.0016125,0.7220842,0.80345,0.19655,,53.88819,43.54317,,2.56864,61.8837,51.56099,,4.033295,45.87743,35.53524,,1.291533,10.34502,26.28551,-5.609123,0.2857054,0.9703638,0.9760817,0.250435,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/17/2020,Trump,Biden,,Alabama,0.0004625,0.030883,0.971125,0.028875,,59.40389,39.78373,,0.8123831,65.61307,46.05347,,1.255299,53.14389,33.59661,,0.4192744,19.62016,31.99426,7.094513,0.2413695,0.9731601,0.9967046,0.0368972,11:47:02 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,Wyoming,1.25E-05,0.0063295,0.99685,0.00315,,68.00683,28.53833,,3.454839,75.3698,35.93509,,5.469392,60.52052,21.3204,,1.708776,39.46849,53.85764,24.70904,0.2401816,0.9444444,0.9992696,0.0039313,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,Wisconsin,0.0838375,3.914834,0.2112,0.7888,,45.85976,53.10373,,1.036513,51.65197,58.94481,,1.612752,40.04316,47.30223,,0.5278943,-7.243975,4.335791,-18.92747,0.8577178,0.9224455,0.7560518,0.961513,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,West Virginia,0,0,0.991225,0.008775,,65.39534,32.74935,,1.855311,72.91898,40.48888,,2.910299,57.64742,25.26139,,0.9325413,32.64599,47.60847,17.19915,0.241595,0.985755,0.9994783,0.0114305,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,Washington,0.001675,0.0671045,0.013625,0.986375,,37.19267,60.56329,,2.244047,43.58713,66.95381,,3.529641,30.8397,54.19128,,1.122669,-23.37062,-10.68736,-36.04919,0.8697248,0.7654036,0.0494574,0.9976544,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,Virginia,0.01995,0.6744715,0.07,0.93,,43.61599,55.34748,,1.036527,48.7071,60.43073,,1.612773,38.53556,50.26047,,0.527901,-11.73148,-1.559217,-21.88085,0.9632143,0.8109677,0.2814065,0.9966303,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,Vermont,0.0001625,0.070016,0.007475,0.992525,,30.93064,66.31589,,2.753471,39.2389,74.49474,,4.344121,22.78313,57.97169,,1.370374,-35.38525,-18.84066,-51.58975,0.7591973,0.7606609,0.0236853,0.9976544,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,Utah,0.000875,0.0997036,0.920125,0.079875,,55.9036,40.76658,,3.329823,62.72481,47.68031,,5.26856,48.96046,33.99001,,1.648664,15.13702,28.54258,1.446653,0.2591767,0.9859155,0.9953047,0.1040634,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,Texas,0.011225,0.168191,0.690375,0.309625,,51.67115,47.33225,,0.996604,57.43449,53.13729,,1.549805,45.8731,41.58477,,0.5079757,4.338901,15.84852,-7.244339,0.3462973,0.9982237,0.9978089,0.4084242,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,Tennessee,0.000525,0.0298107,0.926825,0.073175,,57.21584,41.66823,,1.115934,63.92406,48.48129,,1.738125,50.40691,34.95478,,0.5674316,15.54761,28.93107,1.94915,0.2575459,0.9877007,0.9962437,0.0955071,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,South Dakota,0.0004625,0.1667692,0.9386,0.0614,,59.15145,39.33562,,1.512932,67.05643,47.36812,,2.366386,51.12621,31.44284,,0.7640926,19.81583,35.58182,3.812799,0.2539154,0.9788274,0.9946786,0.0794186,11:25:22 10 Aug 2020,40000
2020,President,polls-plus,6/16/2020,Trump,Biden,,South Carolina,0.000925,0.0591164,0.8511,0.1489,,54.00478,45.0937,,0.901517,59.43635,50.655,,1.399998,48.47674,39.66728,,0.4604259,8.911077,19.73908,-2.176968,0.2806368,0.994963,0.9968698,0.1957714,11:25:22 10 Aug 2020,40000
